x0000,y0000
358.,470.6451
359.,470.6378
360.,470.6354
361.,470.631
362.,470.6307
363.,470.6237
364.,470.6189
365.,470.6095
366.,470.5859
367.,470.5668
368.,470.5504
369.,470.5266
370.,470.4721
371.,470.3562
372.,470.2215
373.,470.1126
374.,470.0443
375.,469.9994
376.,469.978
377.,469.9734
378.,469.978
379.,469.9851
380.,469.9969
381.,470.0089
382.,470.0206
383.,470.0206
384.,470.0254
385.,470.0254
386.,470.023
387.,470.0206
388.,469.9994
389.,469.9897
390.,469.9734
391.,469.9615
392.,469.9401
393.,469.9284
394.,469.9074
395.,469.8931
396.,469.8766
397.,469.8694
398.,469.867
399.,469.8742
400.,469.8884
401.,469.8813
402.,469.8648
403.,469.8482
404.,469.8103
405.,469.7939
406.,469.7727
407.,469.7607
408.,469.7303
409.,469.7207
410.,469.7161
411.,469.7137
412.,469.7161
413.,469.7161
414.,469.7207
415.,469.7207
416.,469.7184
417.,469.7182
418.,469.7207
419.,469.7301
420.,469.7585
421.,469.768
422.,469.7798
423.,469.7891
424.,469.7986
425.,469.8058
426.,469.8153
427.,469.827
428.,469.8459
429.,469.8672
430.,469.8979
431.,469.9239
432.,469.9544
433.,469.9947
434.,470.2687
435.,470.2594
436.,470.2522
437.,470.2308
438.,470.2169
439.,470.1906
440.,470.1741
441.,470.1056
442.,470.1056
443.,470.1388
444.,470.1599
445.,470.1647
446.,470.1931
447.,470.1979
448.,470.1979
449.,470.205
450.,470.205
451.,470.2122
452.,470.2167
453.,470.2215
454.,470.224
455.,470.2287
456.,470.2358
457.,470.257
458.,470.2546
459.,470.2546
460.,470.2546
461.,470.2522
462.,470.2594
463.,470.2617
464.,470.264
465.,470.2711
466.,470.2831
467.,470.2878
468.,470.2923
469.,470.2947
470.,470.3066
471.,470.3114
472.,470.3446
473.,470.3516
474.,470.3872
475.,470.3988
476.,470.4129
477.,470.4225
478.,470.4344
479.,470.4461
480.,470.4724
481.,470.4818
482.,470.5078
483.,470.5147
484.,470.5195
485.,470.5244
486.,470.5385
487.,470.5409
488.,470.548
489.,470.5504
490.,470.5526
491.,470.5574
492.,470.5574
493.,470.5574
494.,470.555
495.,470.5598
496.,470.5574
497.,470.5574
498.,470.555
499.,470.56
500.,470.5598
501.,470.56
502.,470.555
503.,470.555
504.,470.5576
505.,470.555
506.,470.5574
507.,470.5576
508.,470.5574
509.,470.5574
510.,470.5574
511.,470.5598
512.,470.5598
513.,470.5623
514.,470.5598
515.,470.5647
516.,470.5644
517.,470.5623
518.,470.5668
519.,470.5668
520.,470.5671
521.,470.5668
522.,470.5668
523.,470.5644
524.,470.548
525.,470.5362
526.,470.529
527.,470.4582
528.,470.4508
529.,470.4461
530.,470.4391
531.,470.432
532.,470.4272
533.,470.4085
534.,470.4061
535.,470.4012
536.,470.3964
537.,470.3918
538.,470.3895
539.,470.3893
540.,470.3918
541.,470.3941
542.,470.399
543.,470.4202
544.,470.4297
545.,470.4768
546.,470.4935
547.,470.5147
548.,470.5359
549.,470.5574
550.,470.5836
551.,470.6118
552.,470.6334
553.,470.638
554.,470.6401
555.,470.671
556.,470.6852
557.,470.6973
558.,470.6973
559.,470.6946
560.,470.6946
561.,470.6828
562.,470.671
563.,470.6497
564.,470.6404
565.,470.638
566.,470.6307
567.,470.607
568.,470.5856
569.,470.5621
