x0000,y0000
267.,469.329
268.,469.3268
269.,469.329
270.,469.3339
271.,469.3315
272.,469.3315
273.,469.3316
274.,469.3337
275.,469.3315
276.,469.3316
277.,469.3337
278.,469.3362
279.,469.3362
280.,469.3339
281.,469.3337
282.,469.3315
283.,469.3339
284.,469.3363
285.,469.3339
286.,469.3315
287.,469.3315
288.,469.329
289.,469.3292
290.,469.3268
291.,469.3245
292.,469.3244
293.,469.3269
294.,469.3268
295.,469.3244
296.,469.3244
297.,469.322
298.,469.3244
299.,469.322
300.,469.322
301.,469.322
302.,469.3197
303.,469.322
304.,469.3197
305.,469.3197
306.,469.3175
307.,469.3173
308.,469.3149
309.,469.3149
310.,469.3173
311.,469.3151
312.,469.3127
313.,469.3127
314.,469.3101
315.,469.3103
316.,469.308
317.,469.3103
318.,469.3103
319.,469.3103
320.,469.3056
321.,469.3056
322.,469.3056
323.,469.3032
324.,469.3032
325.,469.3032
326.,469.3032
327.,469.3032
328.,469.3008
329.,469.2986
330.,469.3009
331.,469.2986
332.,469.2986
333.,469.2961
334.,469.2961
335.,469.2986
336.,469.2961
337.,469.2961
338.,469.2986
339.,469.2986
340.,469.2986
341.,469.3032
342.,469.3032
343.,469.308
344.,469.3103
345.,469.308
346.,469.3103
347.,469.3127
348.,469.3149
349.,469.3173
350.,469.3197
351.,469.329
352.,469.329
353.,469.3337
354.,469.3363
355.,469.3434
356.,469.3434
357.,469.3479
358.,469.3503
359.,469.3575
360.,469.3622
361.,469.3692
362.,469.3715
363.,469.3786
364.,469.3811
365.,469.3905
366.,469.3904
367.,469.3974
368.,469.4022
369.,469.4094
370.,469.4141
371.,469.4211
372.,469.4282
373.,469.4328
374.,469.4352
375.,469.4801
376.,469.4872
377.,469.4895
378.,469.4942
379.,469.506
380.,469.5084
381.,469.5153
382.,469.5177
383.,469.5203
384.,469.5273
385.,469.5273
386.,469.532
387.,469.532
388.,469.5343
389.,469.5367
390.,469.5412
391.,469.5484
392.,469.5531
393.,469.5579
394.,469.5602
395.,469.5674
396.,469.5696
397.,469.5722
398.,469.5744
399.,469.5767
400.,469.579
401.,469.579
402.,469.5792
403.,469.5863
404.,469.584
405.,469.591
406.,469.591
407.,469.591
408.,469.5957
409.,469.5981
410.,469.6003
411.,469.6051
412.,469.6098
413.,469.6122
414.,469.6169
415.,469.6192
416.,469.624
417.,469.6263
418.,469.624
419.,469.6262
420.,469.6311
421.,469.6403
422.,469.6427
423.,469.6474
424.,469.6498
425.,469.6546
426.,469.6546
427.,469.657
428.,469.6569
429.,469.657
430.,469.6593
431.,469.6593
432.,469.6617
433.,469.6617
434.,469.6664
435.,469.6641
436.,469.6664
437.,469.6688
438.,469.6735
439.,469.6759
440.,469.6759
441.,469.6805
442.,469.6805
443.,469.6829
444.,469.6855
445.,469.6853
446.,469.69
447.,469.6922
448.,469.6925
449.,469.6993
450.,469.6993
451.,469.7041
452.,469.7064
453.,469.7112
454.,469.7161
455.,469.7184
456.,469.7207
457.,469.7442
458.,469.7539
459.,469.7798
460.,469.7939
461.,469.8057
462.,469.815
463.,469.8696
464.,469.886
465.,469.9049
466.,469.9142
467.,469.9333
468.,469.9475
469.,469.9662
470.,469.9897
471.,470.0962
472.,470.1743
473.,470.2025
474.,470.2237
475.,470.2497
476.,470.2711
477.,470.2996
478.,470.3232
479.,470.3492
480.,470.3729
481.,470.3941
482.,470.4153
483.,470.4367
484.,470.4746
485.,470.4935
486.,470.5077
487.,470.5241
488.,470.5336
489.,470.5453
490.,470.555
491.,470.5621
492.,470.5692
493.,470.5741
494.,470.5788
495.,470.5786
496.,470.5811
497.,470.5811
498.,470.5765
499.,470.5739
500.,470.5598
501.,470.555
502.,470.5171
503.,470.51
504.,470.4959
505.,470.4888
506.,470.4724
507.,470.4605
508.,470.4085
509.,470.4013
510.,470.3918
511.,470.38
512.,470.3705
513.,470.3611
514.,470.3516
515.,470.3446
516.,470.3278
517.,470.3208
518.,470.302
519.,470.2925
520.,470.2829
521.,470.2758
522.,470.2546
523.,470.2522
524.,470.25
525.,470.2428
526.,470.2404
527.,470.231
528.,470.2287
529.,470.2237
530.,470.2144
531.,470.2144
532.,470.2097
533.,470.2075
534.,470.2051
535.,470.205
536.,470.2025
537.,470.2025
538.,470.205
539.,470.2025
540.,470.1979
541.,470.1979
542.,470.1955
543.,470.1931
544.,470.1955
545.,470.1906
546.,470.1838
547.,470.1814
548.,470.1767
549.,470.1743
550.,470.1577
551.,470.1531
552.,470.1437
553.,470.1364
554.,470.1082
555.,470.0987
556.,470.082
557.,470.075
558.,470.0632
559.,470.0562
560.,470.0347
561.,470.023
562.,470.0135
563.,470.0064
564.,469.9994
565.,469.9897
566.,469.9735
567.,469.9686
568.,469.9378
569.,469.9331
570.,469.9142
571.,469.9118
572.,469.9072
573.,469.9049
574.,469.8812
575.,469.8741
576.,469.8741
577.,469.867
578.,469.8599
579.,469.8578
580.,469.8482
581.,469.8506
582.,469.8435
583.,469.8412
584.,469.8412
585.,469.8386
586.,469.8387
587.,469.8364
588.,469.8362
589.,469.8341
590.,469.8387
591.,469.8341
592.,469.8315
593.,469.8292
